bssid,frequency,rss,ssid,timeMillis,timestamp
40b076c15e48,5805,-92,ASUS_40_5G_Gaming,1574820269661,56182345241
909f3365b6c2,5785,-78,,1574820269661,56182345238
00246c7a8ed2,5785,-88,Welcome_1st_KAIST,1574820269661,56182345236
00246c7a8ed1,5785,-91,Welcome_KAIST,1574820269661,56182345232
00246c7a8ed0,5785,-86,eduroam,1574820269661,56182345228
048d38084930,2472,-82,VML 2G,1574820269661,56182345225
00246c7a8ec2,2472,-86,Welcome_1st_KAIST,1574820269661,56182345223
00246c7a8ec1,2472,-87,Welcome_KAIST,1574820269661,56182345218
00246c7a8ec0,2472,-86,eduroam,1574820269661,56182345215
00246c7def61,2432,-91,eduroam,1574820269661,56182345211
9c1c12d16972,5240,-80,Welcome_1st_KAIST,1574820269661,56182345208
9c1c12d16971,5240,-80,eduroam,1574820269661,56182345205
9c1c12d16970,5240,-77,Welcome_KAIST,1574820269661,56182345201
00246c7def72,5220,-86,Welcome_1st_KAIST,1574820269661,56182345197
048d3808492c,5200,-79,VML 5G,1574820269661,56182345178
9c1c12d165e2,2412,-80,Welcome_1st_KAIST,1574820269661,56182345173
9c1c12d165f1,5180,-86,eduroam,1574820269661,56182345169
9c1c12d165e1,2412,-80,eduroam,1574820269661,56182345167
9c1c12d165e0,2412,-81,Welcome_KAIST,1574820269661,56182345162
d8c7c8df1152,5180,-87,Welcome_1st_KAIST,1574820269661,56182345158
d8c7c8df1151,5180,-87,Welcome_KAIST,1574820269661,56182345156
d8c7c8df1150,5180,-86,eduroam,1574820269661,56182345150
9c1c12d165f2,5180,-86,Welcome_1st_KAIST,1574820269661,56182345146
9c1c12d165f0,5180,-85,Welcome_KAIST,1574820269661,56182345132
88366cc1e040,5785,-86,mclab01_5G,1574820273462,56186150864
048d38084930,2472,-78,VML 2G,1574820273462,56186150862
001a1e7a86e2,2472,-96,Welcome_1st_KAIST,1574820273462,56186150860
001a1e7a86e0,2472,-97,Welcome_KAIST,1574820273462,56186150857
00246c7a8ec2,2472,-83,Welcome_1st_KAIST,1574820273462,56186150856
00246c7a8ec1,2472,-83,Welcome_KAIST,1574820273462,56186150853
00246c7a8ec0,2472,-82,eduroam,1574820273462,56186150852
40b076c15e40,2462,-87,ASUS_40_2G,1574820273462,56186150850
40b076587278,2457,-94,vcLab,1574820273462,56186150848
00246c7def60,2432,-86,Welcome_KAIST,1574820273462,56186150845
9c1c12d16972,5240,-73,Welcome_1st_KAIST,1574820273462,56186150843
9c1c12d16971,5240,-74,eduroam,1574820273462,56186150841
9c1c12d16970,5240,-72,Welcome_KAIST,1574820273462,56186150839
88366c24b9fc,2417,-87,sally,1574820273462,56186150838
d8c7c8df1312,5220,-80,Welcome_1st_KAIST,1574820273462,56186150836
d8c7c8df1311,5220,-79,Welcome_KAIST,1574820273462,56186150833
00246c7def70,5220,-85,Welcome_KAIST,1574820273462,56186150830
9c1c12d165e2,2412,-79,Welcome_1st_KAIST,1574820273462,56186150829
9c1c12d16960,2412,-87,Welcome_KAIST,1574820273462,56186150824
9c1c12d165e1,2412,-80,eduroam,1574820273462,56186150823
9c1c12d165e0,2412,-80,Welcome_KAIST,1574820273462,56186150819
9c1c12d165f2,5180,-87,Welcome_1st_KAIST,1574820273462,56186150818
9c1c12d165f1,5180,-86,eduroam,1574820273462,56186150815
9c1c12d165f0,5180,-85,Welcome_KAIST,1574820273462,56186150813
40b076c15e48,5805,-92,ASUS_40_5G_Gaming,1574820273462,56186150810
909f3365b6c2,5785,-78,,1574820273462,56186150806
00246c7a8ed2,5785,-88,Welcome_1st_KAIST,1574820273462,56186150804
00246c7a8ed1,5785,-91,Welcome_KAIST,1574820273462,56186150800
00246c7a8ed0,5785,-86,eduroam,1574820273462,56186150790
d8c7c8df1152,5180,-91,Welcome_1st_KAIST,1574820275550,56188229340
d8c7c8df1151,5180,-88,Welcome_KAIST,1574820275550,56188229338
d8c7c8df1150,5180,-92,eduroam,1574820275550,56188229336
9c1c12d165f2,5180,-84,Welcome_1st_KAIST,1574820275550,56188229333
9c1c12d165f1,5180,-82,eduroam,1574820275550,56188229330
9c1c12d165f0,5180,-83,Welcome_KAIST,1574820275550,56188229328
d8c7c8df1300,2472,-92,eduroam,1574820275550,56188229325
048d38084930,2472,-71,VML 2G,1574820275550,56188229323
d8c7c8df1301,2472,-93,Welcome_KAIST,1574820275550,56188229319
00246c7a8ec1,2472,-80,Welcome_KAIST,1574820275550,56188229317
001a1e7a86e1,2472,-91,eduroam,1574820275550,56188229313
00246c7a8ec2,2472,-80,Welcome_1st_KAIST,1574820275550,56188229311
00246c7a8ec0,2472,-80,eduroam,1574820275550,56188229306
9c1c12d16970,5240,-75,Welcome_KAIST,1574820275550,56188229304
32cda736edb1,2462,-77,DIRECT-9hC140x Series,1574820275550,56188229301
40b076c15e40,2462,-85,ASUS_40_2G,1574820275550,56188229298
40b076587278,2457,-83,vcLab,1574820275550,56188229295
ea7dba0d964d,2437,-82,SWKIM iPhone,1574820275550,56188229292
00246c7def62,2432,-77,Welcome_1st_KAIST,1574820275550,56188229290
00246c7def61,2432,-76,eduroam,1574820275550,56188229288
909f3366b6c2,2437,-91,dongmyo,1574820275550,56188229286
909f33bb7390,2422,-86,N22_602_2G,1574820275550,56188229283
88366c24b9fc,2417,-82,sally,1574820275550,56188229280
9c1c12d165e2,2412,-79,Welcome_1st_KAIST,1574820275550,56188229278
9c1c12d165e1,2412,-79,eduroam,1574820275550,56188229276
9c1c12d165e0,2412,-79,Welcome_KAIST,1574820275550,56188229274
909f331a877e,2412,-95,center_hub,1574820275550,56188229270
862519024b57,2412,-82,DIRECT-UuC486FW SY,1574820275550,56188229267
8625195e9a5c,2412,-83,DIRECT-GLC43x Series,1574820275550,56188229263
88366cc1e040,5785,-86,mclab01_5G,1574820275550,56188229258
001a1e7a86e2,2472,-96,Welcome_1st_KAIST,1574820275550,56188229255
001a1e7a86e0,2472,-97,Welcome_KAIST,1574820275550,56188229252
00246c7def60,2432,-86,Welcome_KAIST,1574820275550,56188229248
9c1c12d16972,5240,-73,Welcome_1st_KAIST,1574820275550,56188229242
9c1c12d16971,5240,-74,eduroam,1574820275550,56188229239
d8c7c8df1312,5220,-80,Welcome_1st_KAIST,1574820275550,56188229236
d8c7c8df1311,5220,-79,Welcome_KAIST,1574820275550,56188229232
00246c7def70,5220,-85,Welcome_KAIST,1574820275550,56188229228
9c1c12d16960,2412,-87,Welcome_KAIST,1574820275550,56188229218
909f3365b6c2,5785,-83,,1574820279389,56192072692
88366cc1e040,5785,-88,mclab01_5G,1574820279389,56192072689
705dcc0590c4,5745,-94,teamwork_room_5G,1574820279389,56192072686
001a1e7a86e2,2472,-96,Welcome_1st_KAIST,1574820279389,56192072684
048d38084930,2472,-76,VML 2G,1574820279389,56192072682
00246c7a8ec2,2472,-86,Welcome_1st_KAIST,1574820279389,56192072680
00246c7a8ec1,2472,-86,Welcome_KAIST,1574820279389,56192072677
00246c7a8ec0,2472,-84,eduroam,1574820279389,56192072675
88366cc03c1e,2467,-87,N1 102-2 2.4G,1574820279389,56192072659
40b89a35db04,2437,-93,HP-Print-04-Color LaserJet Pro,1574820279389,56192072654
24dec6ec5461,2432,-96,eduroam,1574820279389,56192072652
9c1c12d16972,5240,-82,Welcome_1st_KAIST,1574820279389,56192072650
9c1c12d16971,5240,-79,eduroam,1574820279389,56192072648
9c1c12d16970,5240,-75,Welcome_KAIST,1574820279389,56192072646
d8c7c8df01b0,5240,-84,eduroam,1574820279389,56192072642
00246c7def72,5220,-84,Welcome_1st_KAIST,1574820279389,56192072640
00246c7def71,5220,-83,eduroam,1574820279389,56192072638
00246c7def70,5220,-84,Welcome_KAIST,1574820279389,56192072636
862519024b57,2412,-91,DIRECT-UuC486FW SY,1574820279389,56192072633
d8c7c8df1152,5180,-92,Welcome_1st_KAIST,1574820279389,56192072631
d8c7c8df1151,5180,-93,Welcome_KAIST,1574820279389,56192072629
d8c7c8df1150,5180,-92,eduroam,1574820279389,56192072627
9c1c12d165f2,5180,-83,Welcome_1st_KAIST,1574820279389,56192072625
9c1c12d165f1,5180,-83,eduroam,1574820279389,56192072621
9c1c12d165f0,5180,-82,Welcome_KAIST,1574820279389,56192072617
909f3365532e,5745,-83,iptime5G,1574820279389,56192072613
40b076c15e44,5260,-86,ASUS_40_5G,1574820279389,56192072608
d8c7c8df01b2,5240,-86,Welcome_1st_KAIST,1574820279389,56192072605
d8c7c8df01b1,5240,-87,Welcome_KAIST,1574820279389,56192072601
d8c7c8df1312,5220,-82,Welcome_1st_KAIST,1574820279389,56192072599
d8c7c8df1311,5220,-81,Welcome_KAIST,1574820279389,56192072596
d8c7c8df1310,5220,-81,eduroam,1574820279389,56192072591
048d3808492c,5200,-75,VML 5G,1574820279389,56192072587
d8c7c8df1300,2472,-92,eduroam,1574820279389,56192072584
d8c7c8df1301,2472,-93,Welcome_KAIST,1574820279389,56192072580
001a1e7a86e1,2472,-91,eduroam,1574820279389,56192072576
32cda736edb1,2462,-77,DIRECT-9hC140x Series,1574820279389,56192072574
40b076c15e40,2462,-85,ASUS_40_2G,1574820279389,56192072571
40b076587278,2457,-83,vcLab,1574820279389,56192072569
ea7dba0d964d,2437,-82,SWKIM iPhone,1574820279389,56192072566
00246c7def62,2432,-77,Welcome_1st_KAIST,1574820279389,56192072563
00246c7def61,2432,-76,eduroam,1574820279389,56192072561
909f3366b6c2,2437,-91,dongmyo,1574820279389,56192072556
909f33bb7390,2422,-86,N22_602_2G,1574820279389,56192072554
88366c24b9fc,2417,-82,sally,1574820279389,56192072551
9c1c12d165e2,2412,-79,Welcome_1st_KAIST,1574820279389,56192072548
9c1c12d165e1,2412,-79,eduroam,1574820279389,56192072546
9c1c12d165e0,2412,-79,Welcome_KAIST,1574820279389,56192072543
909f331a877e,2412,-95,center_hub,1574820279389,56192072539
8625195e9a5c,2412,-83,DIRECT-GLC43x Series,1574820279389,56192072527
88366cc1e040,5785,-86,mclab01_5G,1574820283254,56195897935
048d38084930,2472,-76,VML 2G,1574820283254,56195897928
001a1e7a86e2,2472,-94,Welcome_1st_KAIST,1574820283254,56195897923
00246c7a8ec2,2472,-82,Welcome_1st_KAIST,1574820283254,56195897920
00246c7a8ec1,2472,-83,Welcome_KAIST,1574820283254,56195897915
00246c7a8ec0,2472,-83,eduroam,1574820283254,56195897912
32cda736edb1,2462,-91,DIRECT-9hC140x Series,1574820283254,56195897908
88366cc1e042,2457,-85,mclab01,1574820283254,56195897903
40b076c15e44,5260,-86,ASUS_40_5G,1574820283254,56195897897
40b89a35db04,2437,-92,HP-Print-04-Color LaserJet Pro,1574820283254,56195897891
00246c7def62,2432,-82,Welcome_1st_KAIST,1574820283254,56195897883
00246c7def61,2432,-82,eduroam,1574820283254,56195897880
00246c7def60,2432,-82,Welcome_KAIST,1574820283254,56195897875
9c1c12d16972,5240,-75,Welcome_1st_KAIST,1574820283254,56195897871
9c1c12d16971,5240,-75,eduroam,1574820283254,56195897867
9c1c12d16970,5240,-75,Welcome_KAIST,1574820283254,56195897863
00246c771332,5220,-92,Welcome_1st_KAIST,1574820283254,56195897858
00246c771331,5220,-88,eduroam,1574820283254,56195897852
00246c771330,5220,-91,Welcome_KAIST,1574820283254,56195897846
d8c7c8df1312,5220,-93,Welcome_1st_KAIST,1574820283254,56195897843
d8c7c8df1311,5220,-91,Welcome_KAIST,1574820283254,56195897840
d8c7c8df1310,5220,-92,eduroam,1574820283254,56195897833
00246c7def72,5220,-85,Welcome_1st_KAIST,1574820283254,56195897830
00246c7def70,5220,-86,Welcome_KAIST,1574820283254,56195897824
88366c24b9fc,2417,-86,sally,1574820283254,56195897819
862519024b57,2412,-93,DIRECT-UuC486FW SY,1574820283254,56195897814
9c1c12d165e2,2412,-81,Welcome_1st_KAIST,1574820283254,56195897810
9c1c12d165e0,2412,-81,Welcome_KAIST,1574820283254,56195897798
9c1c12d165f2,5180,-83,Welcome_1st_KAIST,1574820283254,56195897794
9c1c12d165f1,5180,-81,eduroam,1574820283254,56195897786
9c1c12d165f0,5180,-82,Welcome_KAIST,1574820283254,56195897782
909f3365b6c2,5785,-83,,1574820283254,56195897776
705dcc0590c4,5745,-94,teamwork_room_5G,1574820283254,56195897757
88366cc1e040,5785,-85,mclab01_5G,1574820287217,56199889487
00246c7a8ec2,2472,-86,Welcome_1st_KAIST,1574820287217,56199889483
00246c7a8ec1,2472,-86,Welcome_KAIST,1574820287217,56199889480
00246c7a8ec0,2472,-86,eduroam,1574820287217,56199889478
048d38084930,2472,-76,VML 2G,1574820287217,56199889474
909f3366b6c2,2437,-82,dongmyo,1574820287217,56199889470
40b076c15e44,5260,-93,ASUS_40_5G,1574820287217,56199889466
00246c7def62,2432,-86,Welcome_1st_KAIST,1574820287217,56199889463
00246c7def61,2432,-87,eduroam,1574820287217,56199889461
00246c7def60,2432,-87,Welcome_KAIST,1574820287217,56199889456
9c1c12d16972,5240,-75,Welcome_1st_KAIST,1574820287217,56199889454
9c1c12d16971,5240,-77,eduroam,1574820287217,56199889451
9c1c12d16970,5240,-76,Welcome_KAIST,1574820287217,56199889448
00246c771332,5220,-93,Welcome_1st_KAIST,1574820287217,56199889441
00246c771330,5220,-94,Welcome_KAIST,1574820287217,56199889437
909f33bb7390,2422,-91,N22_602_2G,1574820287217,56199889433
d8c7c8df1312,5220,-85,Welcome_1st_KAIST,1574820287217,56199889430
d8c7c8df1311,5220,-87,Welcome_KAIST,1574820287217,56199889428
d8c7c8df1310,5220,-86,eduroam,1574820287217,56199889424
00246c7def72,5220,-83,Welcome_1st_KAIST,1574820287217,56199889421
00246c7def71,5220,-83,eduroam,1574820287217,56199889418
00246c7def70,5220,-84,Welcome_KAIST,1574820287217,56199889415
88366c24b9fc,2417,-86,sally,1574820287217,56199889413
048d3808492c,5200,-84,VML 5G,1574820287217,56199889408
862519024b57,2412,-88,DIRECT-UuC486FW SY,1574820287217,56199889404
9c1c12d165e1,2412,-80,eduroam,1574820287217,56199889402
9c1c12d165e0,2412,-80,Welcome_KAIST,1574820287217,56199889400
9c1c12d165e2,2412,-80,Welcome_1st_KAIST,1574820287217,56199889394
9c1c12d165f2,5180,-85,Welcome_1st_KAIST,1574820287217,56199889391
9c1c12d165f1,5180,-83,eduroam,1574820287217,56199889388
9c1c12d165f0,5180,-84,Welcome_KAIST,1574820287217,56199889385
001a1e7a86e2,2472,-94,Welcome_1st_KAIST,1574820287217,56199889371
909f3365b6c2,5785,-75,,1574820291097,56203743848
00246c7a8ed2,5785,-93,Welcome_1st_KAIST,1574820291097,56203743844
00246c7a8ed1,5785,-93,Welcome_KAIST,1574820291097,56203743840
00246c7a8ed0,5785,-95,eduroam,1574820291097,56203743837
88366cc1e040,5785,-91,mclab01_5G,1574820291097,56203743832
001a1e7a86e2,2472,-91,Welcome_1st_KAIST,1574820291097,56203743828
001a1e7a86e0,2472,-92,Welcome_KAIST,1574820291097,56203743825
048d38084930,2472,-75,VML 2G,1574820291097,56203743821
00246c7a8ec2,2472,-79,Welcome_1st_KAIST,1574820291097,56203743819
00246c7a8ec1,2472,-79,Welcome_KAIST,1574820291097,56203743815
00246c7a8ec0,2472,-78,eduroam,1574820291097,56203743812
40b076c15e40,2462,-84,ASUS_40_2G,1574820291097,56203743808
909f33d7b3b0,2462,-94,arachne,1574820291097,56203743801
909f3366532e,2447,-87,CMLWIFI,1574820291097,56203743798
40b89a35db04,2437,-88,HP-Print-04-Color LaserJet Pro,1574820291097,56203743794
9c1c12d16972,5240,-79,Welcome_1st_KAIST,1574820291097,56203743791
9c1c12d16971,5240,-79,eduroam,1574820291097,56203743787
9c1c12d16970,5240,-73,Welcome_KAIST,1574820291097,56203743784
909f33bb7390,2422,-88,N22_602_2G,1574820291097,56203743781
00246c7def72,5220,-91,Welcome_1st_KAIST,1574820291097,56203743778
00246c7def71,5220,-88,eduroam,1574820291097,56203743775
00246c7def70,5220,-87,Welcome_KAIST,1574820291097,56203743769
88366c24b9fc,2417,-84,sally,1574820291097,56203743766
9c1c12d165e0,2412,-87,Welcome_KAIST,1574820291097,56203743763
862519024b57,2412,-93,DIRECT-UuC486FW SY,1574820291097,56203743760
9c1c12d165e2,2412,-81,Welcome_1st_KAIST,1574820291097,56203743756
9c1c12d165e1,2412,-81,eduroam,1574820291097,56203743752
9c1c12d165f0,5180,-82,Welcome_KAIST,1574820291097,56203743749
d8c7c8df1152,5180,-84,Welcome_1st_KAIST,1574820291097,56203743745
d8c7c8df1151,5180,-84,Welcome_KAIST,1574820291097,56203743741
d8c7c8df1150,5180,-85,eduroam,1574820291097,56203743729
9c1c12d165f2,5180,-83,Welcome_1st_KAIST,1574820291097,56203743726
9c1c12d165f1,5180,-82,eduroam,1574820291097,56203743710
40b076c15e48,5805,-93,ASUS_40_5G_Gaming,1574820294966,56207625796
24dec6ec56b2,5805,-83,Welcome_1st_KAIST,1574820294966,56207625793
24dec6ec56b1,5805,-84,eduroam,1574820294966,56207625788
24dec6ec56b0,5805,-86,Welcome_KAIST,1574820294966,56207625777
909f3365b6c2,5785,-75,,1574820294966,56207625773
00246c7a8ed2,5785,-91,Welcome_1st_KAIST,1574820294966,56207625767
00246c7a8ed1,5785,-92,Welcome_KAIST,1574820294966,56207625763
00246c7a8ed0,5785,-87,eduroam,1574820294966,56207625758
909f3365532e,5745,-86,iptime5G,1574820294966,56207625752
00246c7a8ec2,2472,-83,Welcome_1st_KAIST,1574820294966,56207625748
00246c7a8ec1,2472,-83,Welcome_KAIST,1574820294966,56207625743
00246c7a8ec0,2472,-82,eduroam,1574820294966,56207625740
048d38084930,2472,-78,VML 2G,1574820294966,56207625737
001a1e7a86e2,2472,-95,Welcome_1st_KAIST,1574820294966,56207625731
d8c7c8df1302,2472,-96,Welcome_1st_KAIST,1574820294966,56207625726
d8c7c8df1301,2472,-96,Welcome_KAIST,1574820294966,56207625721
d8c7c8df1300,2472,-97,eduroam,1574820294966,56207625714
40b076c15e40,2462,-82,ASUS_40_2G,1574820294966,56207625710
909f3366532e,2447,-86,CMLWIFI,1574820294966,56207625705
40b89a35db04,2437,-87,HP-Print-04-Color LaserJet Pro,1574820294966,56207625699
24dec6ec5461,2432,-97,eduroam,1574820294966,56207625686
24dec6ec5460,2432,-95,Welcome_KAIST,1574820294966,56207625678
9c1c12d16972,5240,-76,Welcome_1st_KAIST,1574820294966,56207625674
9c1c12d16971,5240,-78,eduroam,1574820294966,56207625667
9c1c12d16970,5240,-76,Welcome_KAIST,1574820294966,56207625661
909f33bb7390,2422,-92,N22_602_2G,1574820294966,56207625655
88366c24b9fc,2417,-83,sally,1574820294966,56207625650
d8c7c8df1152,5180,-84,Welcome_1st_KAIST,1574820294966,56207625646
d8c7c8df1151,5180,-86,Welcome_KAIST,1574820294966,56207625642
d8c7c8df1150,5180,-84,eduroam,1574820294966,56207625637
9c1c12d165e2,2412,-81,Welcome_1st_KAIST,1574820294966,56207625633
9c1c12d165e1,2412,-81,eduroam,1574820294966,56207625627
9c1c12d165f2,5180,-80,Welcome_1st_KAIST,1574820294966,56207625620
9c1c12d165f1,5180,-81,eduroam,1574820294966,56207625528
9c1c12d165f0,5180,-82,Welcome_KAIST,1574820294966,56207625523
88366cc1e040,5785,-91,mclab01_5G,1574820294966,56207625513
001a1e7a86e0,2472,-92,Welcome_KAIST,1574820294966,56207625490
40b076c15e48,5805,-92,ASUS_40_5G_Gaming,1574820298855,56211517956
24dec6ec56b2,5805,-83,Welcome_1st_KAIST,1574820298855,56211517951
24dec6ec56b1,5805,-83,eduroam,1574820298855,56211517947
24dec6ec56b0,5805,-83,Welcome_KAIST,1574820298855,56211517942
909f3365b6c2,5785,-84,,1574820298855,56211517938
00246c7a8ed2,5785,-93,Welcome_1st_KAIST,1574820298855,56211517932
00246c7a8ed1,5785,-95,Welcome_KAIST,1574820298855,56211517928
048d38084930,2472,-76,VML 2G,1574820298855,56211517923
00246c7a8ec1,2472,-87,Welcome_KAIST,1574820298855,56211517918
00246c7a8ec0,2472,-86,eduroam,1574820298855,56211517914
00246c7a8ec2,2472,-88,Welcome_1st_KAIST,1574820298855,56211517911
40b076c15e40,2462,-87,ASUS_40_2G,1574820298855,56211517906
40b076587278,2457,-94,vcLab,1574820298855,56211517902
909f3366b6c2,2437,-96,dongmyo,1574820298855,56211517895
909f3366532e,2447,-85,CMLWIFI,1574820298855,56211517891
24dec6ec5461,2432,-96,eduroam,1574820298855,56211517887
9c1c12d16972,5240,-77,Welcome_1st_KAIST,1574820298855,56211517883
9c1c12d16971,5240,-77,eduroam,1574820298855,56211517877
9c1c12d16970,5240,-76,Welcome_KAIST,1574820298855,56211517873
88366c24b9fc,2417,-86,sally,1574820298855,56211517869
9c1c12d165e1,2412,-82,eduroam,1574820298855,56211517866
862519024b57,2412,-91,DIRECT-UuC486FW SY,1574820298855,56211517862
d8c7c8df1152,5180,-86,Welcome_1st_KAIST,1574820298855,56211517857
d8c7c8df1151,5180,-87,Welcome_KAIST,1574820298855,56211517853
d8c7c8df1150,5180,-86,eduroam,1574820298855,56211517848
9c1c12d165e2,2412,-79,Welcome_1st_KAIST,1574820298855,56211517840
9c1c12d165f2,5180,-81,Welcome_1st_KAIST,1574820298855,56211517836
9c1c12d165f1,5180,-82,eduroam,1574820298855,56211517831
9c1c12d165f0,5180,-82,Welcome_KAIST,1574820298855,56211517827
00246c7a8ed0,5785,-87,eduroam,1574820298855,56211517821
909f3365532e,5745,-86,iptime5G,1574820298855,56211517813
001a1e7a86e2,2472,-95,Welcome_1st_KAIST,1574820298855,56211517804
d8c7c8df1302,2472,-96,Welcome_1st_KAIST,1574820298855,56211517799
d8c7c8df1301,2472,-96,Welcome_KAIST,1574820298855,56211517793
d8c7c8df1300,2472,-97,eduroam,1574820298855,56211517776
88366cc1e040,5785,-92,mclab01_5G,1574820302175,56214846681
00246c7a8ec2,2472,-91,Welcome_1st_KAIST,1574820302175,56214846680
00246c7a8ec1,2472,-88,Welcome_KAIST,1574820302175,56214846677
00246c7a8ec0,2472,-87,eduroam,1574820302175,56214846675
048d38084930,2472,-78,VML 2G,1574820302175,56214846671
40b89a35db04,2437,-86,HP-Print-04-Color LaserJet Pro,1574820302175,56214846669
909f3366b6c2,2437,-84,dongmyo,1574820302175,56214846666
40b076c15e44,5260,-86,ASUS_40_5G,1574820302175,56214846662
9c1c12d16972,5240,-79,Welcome_1st_KAIST,1574820302175,56214846660
9c1c12d16971,5240,-78,eduroam,1574820302175,56214846657
9c1c12d16970,5240,-75,Welcome_KAIST,1574820302175,56214846655
00246c771330,5220,-88,Welcome_KAIST,1574820302175,56214846652
d8c7c8df1312,5220,-91,Welcome_1st_KAIST,1574820302175,56214846649
d8c7c8df1311,5220,-91,Welcome_KAIST,1574820302175,56214846645
d8c7c8df1310,5220,-87,eduroam,1574820302175,56214846644
00246c7def72,5220,-87,Welcome_1st_KAIST,1574820302175,56214846641
00246c7def71,5220,-87,eduroam,1574820302175,56214846638
00246c7def70,5220,-87,Welcome_KAIST,1574820302175,56214846636
048d3808492c,5200,-80,VML 5G,1574820302175,56214846633
909f331a877e,2412,-93,center_hub,1574820302175,56214846630
862519024b57,2412,-86,DIRECT-UuC486FW SY,1574820302175,56214846627
9c1c12d165f2,5180,-80,Welcome_1st_KAIST,1574820302175,56214846625
9c1c12d165f1,5180,-81,eduroam,1574820302175,56214846622
9c1c12d165f0,5180,-81,Welcome_KAIST,1574820302175,56214846620
40b076c15e48,5805,-92,ASUS_40_5G_Gaming,1574820302175,56214846617
24dec6ec56b2,5805,-83,Welcome_1st_KAIST,1574820302175,56214846613
24dec6ec56b1,5805,-83,eduroam,1574820302175,56214846611
24dec6ec56b0,5805,-83,Welcome_KAIST,1574820302175,56214846606
909f3365b6c2,5785,-84,,1574820302175,56214846604
00246c7a8ed2,5785,-93,Welcome_1st_KAIST,1574820302175,56214846599
00246c7a8ed1,5785,-95,Welcome_KAIST,1574820302175,56214846596
40b076c15e40,2462,-87,ASUS_40_2G,1574820302175,56214846592
40b076587278,2457,-94,vcLab,1574820302175,56214846589
909f3366532e,2447,-85,CMLWIFI,1574820302175,56214846586
24dec6ec5461,2432,-96,eduroam,1574820302175,56214846582
88366c24b9fc,2417,-86,sally,1574820302175,56214846580
9c1c12d165e1,2412,-82,eduroam,1574820302175,56214846576
d8c7c8df1152,5180,-86,Welcome_1st_KAIST,1574820302175,56214846573
d8c7c8df1151,5180,-87,Welcome_KAIST,1574820302175,56214846570
d8c7c8df1150,5180,-86,eduroam,1574820302175,56214846556
909f3365b6c2,5785,-80,,1574820306005,56218697487
00246c7a8ed2,5785,-91,Welcome_1st_KAIST,1574820306005,56218697484
00246c7a8ed1,5785,-92,Welcome_KAIST,1574820306005,56218697482
00246c7a8ed0,5785,-93,eduroam,1574820306005,56218697478
88366cc1e040,5785,-91,mclab01_5G,1574820306005,56218697475
001a1e7a86e2,2472,-95,Welcome_1st_KAIST,1574820306005,56218697471
048d38084930,2472,-77,VML 2G,1574820306005,56218697468
00246c7a8ec2,2472,-85,Welcome_1st_KAIST,1574820306005,56218697465
00246c7a8ec1,2472,-87,Welcome_KAIST,1574820306005,56218697462
00246c7a8ec0,2472,-86,eduroam,1574820306005,56218697460
909f3366532e,2447,-91,CMLWIFI,1574820306005,56218697458
40b89a35db04,2437,-86,HP-Print-04-Color LaserJet Pro,1574820306005,56218697455
24dec6ec5462,2432,-99,Welcome_1st_KAIST,1574820306005,56218697452
24dec6ec5461,2432,-95,eduroam,1574820306005,56218697449
9c1c12d16972,5240,-79,Welcome_1st_KAIST,1574820306005,56218697448
9c1c12d16971,5240,-78,eduroam,1574820306005,56218697444
9c1c12d16970,5240,-74,Welcome_KAIST,1574820306005,56218697442
00246c7def72,5220,-94,Welcome_1st_KAIST,1574820306005,56218697439
00246c7def71,5220,-88,eduroam,1574820306005,56218697435
862519024b57,2412,-91,DIRECT-UuC486FW SY,1574820306005,56218697431
9c1c12d165e2,2412,-80,Welcome_1st_KAIST,1574820306005,56218697427
d8c7c8df1152,5180,-85,Welcome_1st_KAIST,1574820306005,56218697424
d8c7c8df1151,5180,-83,Welcome_KAIST,1574820306005,56218697421
d8c7c8df1150,5180,-87,eduroam,1574820306005,56218697417
9c1c12d165f2,5180,-83,Welcome_1st_KAIST,1574820306005,56218697415
9c1c12d165f1,5180,-82,eduroam,1574820306005,56218697411
9c1c12d165f0,5180,-83,Welcome_KAIST,1574820306005,56218697400
88366cc1e040,5785,-84,mclab01_5G,1574820309723,56222417124
00246c7a8ec2,2472,-88,Welcome_1st_KAIST,1574820309723,56222417121
00246c7a8ec1,2472,-88,Welcome_KAIST,1574820309723,56222417119
00246c7a8ec0,2472,-87,eduroam,1574820309723,56222417117
048d38084930,2472,-75,VML 2G,1574820309723,56222417115
001a1e7a86e2,2472,-98,Welcome_1st_KAIST,1574820309723,56222417112
909f3366b6c2,2437,-88,dongmyo,1574820309723,56222417110
40b076c15e44,5260,-93,ASUS_40_5G,1574820309723,56222417107
40b89a35db04,2437,-88,HP-Print-04-Color LaserJet Pro,1574820309723,56222417105
00246c7def62,2432,-91,Welcome_1st_KAIST,1574820309723,56222417099
00246c7def61,2432,-91,eduroam,1574820309723,56222417096
00246c7def60,2432,-94,Welcome_KAIST,1574820309723,56222417093
9c1c12d16972,5240,-72,Welcome_1st_KAIST,1574820309723,56222417092
9c1c12d16971,5240,-71,eduroam,1574820309723,56222417090
9c1c12d16970,5240,-71,Welcome_KAIST,1574820309723,56222417088
d8c7c8df1312,5220,-91,Welcome_1st_KAIST,1574820309723,56222417086
d8c7c8df1311,5220,-88,Welcome_KAIST,1574820309723,56222417083
d8c7c8df1310,5220,-88,eduroam,1574820309723,56222417079
88366c24b9fc,2417,-84,sally,1574820309723,56222417078
